SA3,Region,Median Price,12M Growth (%),Rent Change (%),Yield (%),Buy Affordability,Rent Affordability,10Y Growth (PA),Latitude,Longitude
Gippsland - South West,Latrobe - Gippsland,599000,-7.25,5,5.03,7.24,36.39,9.104477612,-38.57767509,145.593021
Gippsland - South West,Latrobe - Gippsland,659000,-7.25,5,3.9,5.34,20.82,9.104477612,-38.30623886,145.6807485
Gippsland - South West,Latrobe - Gippsland,659000,-7.25,5,3.9,6.3,24.55,9.104477612,-38.53066159,145.7835097
Gippsland - South West,Latrobe - Gippsland,720000,-7.25,5,3.84,11,49.95,9.104477612,-38.38101218,145.5492821
Gippsland - South West,Latrobe - Gippsland,659000,-7.25,5,3.9,6,23.42,9.104477612,-38.33980005,145.7633647
Gippsland - South West,Latrobe - Gippsland,659000,-7.25,5,3.9,5.42,21.14,9.104477612,-38.28484341,145.7850081
Gippsland - South West,Latrobe - Gippsland,649000,-7.25,5,4.11,6.9,28.36,9.104477612,-38.68471022,146.2684004
Gippsland - South West,Latrobe - Gippsland,649000,-7.25,5,4.11,8.95,36.75,9.104477612,-38.68620923,146.4727217
Gippsland - South West,Latrobe - Gippsland,649000,-7.25,5,4.11,5,20.56,9.104477612,-38.61906366,145.8150923
Gippsland - South West,Latrobe - Gippsland,799000,-7.25,5,3.37,9.6,32.37,9.104477612,-38.48203188,145.2742004
Gippsland - South West,Latrobe - Gippsland,640000,-7.25,5,4.11,4.33,17.79,9.104477612,-38.44141664,145.9154149
Gippsland - South West,Latrobe - Gippsland,720000,-7.25,5,3.84,6.81,26.14,9.104477612,-38.50713664,145.5877112
Gippsland - South West,Latrobe - Gippsland,720000,-7.25,5,3.84,7.91,30.36,9.104477612,-38.52921747,145.4081266
Gippsland - South West,Latrobe - Gippsland,649000,-7.25,5,4.11,6.05,24.87,9.104477612,-38.81888836,146.1316178
Gippsland - South West,Latrobe - Gippsland,799000,-7.25,5,3.37,9.27,31.27,9.104477612,-38.45329124,145.2730923
Gippsland - South West,Latrobe - Gippsland,799000,-7.25,5,3.37,10.19,34.37,9.104477612,-38.500895,145.2558674
Gippsland - South West,Latrobe - Gippsland,720000,-7.25,5,3.84,10.65,48.34,9.104477612,-38.59399055,145.5748004
Gippsland - South West,Latrobe - Gippsland,649000,-7.25,5,4.11,5,20.56,9.104477612,-38.59332272,146.0754764
Gippsland - South West,Latrobe - Gippsland,799000,-7.25,5,3.37,9.52,32.11,9.104477612,-38.50483834,145.2752251
Gippsland - South West,Latrobe - Gippsland,799000,-7.25,5,3.37,11.93,47.57,9.104477612,-38.49496104,145.2665191
Gippsland - South West,Latrobe - Gippsland,799000,-7.25,5,3.37,8.51,28.71,9.104477612,-38.5096524,145.289819
Gippsland - South West,Latrobe - Gippsland,649000,-7.25,5,4.11,6.44,26.47,9.104477612,-38.77276918,145.9165564
Gippsland - South West,Latrobe - Gippsland,720000,-7.25,5,3.84,8.22,31.56,9.104477612,-38.41444182,145.476606
Gippsland - South West,Latrobe - Gippsland,720000,-7.25,5,3.84,10.19,46.29,9.104477612,-38.3884722,145.5644104
Gippsland - South West,Latrobe - Gippsland,649000,-7.25,5,4.11,8.7,35.73,9.104477612,-38.65213308,146.3037657
Gippsland - South West,Latrobe - Gippsland,880000,-7.25,5,3.14,10.01,31.42,9.104477612,-38.49307731,145.184154
Gippsland - South West,Latrobe - Gippsland,620000,-7.25,5,4.14,8.64,35.77,9.104477612,-38.67857337,145.7937789
Gippsland - South West,Latrobe - Gippsland,649000,-7.25,5,4.11,7.66,31.45,9.104477612,-38.80968219,145.9924545
Gippsland - South West,Latrobe - Gippsland,720000,-7.25,5,3.84,5.83,26.49,9.104477612,-38.57608543,145.7063466
Gippsland - South West,Latrobe - Gippsland,649000,-7.25,5,4.11,8.98,36.87,9.104477612,-38.66650117,146.4362348
Gippsland - South West,Latrobe - Gippsland,720000,-7.25,5,3.84,7.52,28.87,9.104477612,-38.55481947,145.6096102
Gippsland - South West,Latrobe - Gippsland,799000,-7.25,5,3.37,10.06,40.13,9.104477612,-38.48088545,145.234159
Gippsland - South West,Latrobe - Gippsland,617800,-7.25,5,4.54,9.83,44.67,9.104477612,-38.62144493,145.5887169
Gippsland - South West,Latrobe - Gippsland,720000,-7.25,5,3.84,9.4,42.67,9.104477612,-38.39120014,145.6159771
Gippsland - South West,Latrobe - Gippsland,720000,-7.25,5,3.84,7.54,28.95,9.104477612,-38.50788639,145.5152002
Gippsland - South West,Latrobe - Gippsland,649000,-7.25,5,4.11,6.11,25.1,9.104477612,-38.80190576,146.1956886
Macedon Ranges,Melbourne - North West,790000,-7.58,15,3.84,6.19,23.75,8.88172043,-37.19719693,144.6837698
Macedon Ranges,Melbourne - North West,790000,-7.58,15,3.84,6.76,25.96,8.88172043,-37.43750981,144.7760582
Macedon Ranges,Melbourne - North West,1000000,-7.58,15,3.47,6.78,23.51,8.88172043,-37.48146277,144.5012641
Macedon Ranges,Melbourne - North West,790000,-7.58,15,3.84,7.13,27.38,8.88172043,-37.48394994,144.8077621
Macedon Ranges,Melbourne - North West,790000,-7.58,15,3.84,6.76,25.96,8.88172043,-37.41833007,144.8727263
Macedon Ranges,Melbourne - North West,874800,-7.58,15,3.79,6.22,23.59,8.88172043,-37.50721005,144.5784191
Macedon Ranges,Melbourne - North West,1000000,-7.58,15,3.47,5.58,19.34,8.88172043,-37.54846953,144.6204933
Macedon Ranges,Melbourne - North West,790000,-7.58,15,3.84,5.17,19.85,8.88172043,-37.2561736,144.8028543
Macedon Ranges,Melbourne - North West,790000,-7.58,15,3.84,3.93,15.09,8.88172043,-37.35611989,144.632645
Macedon Ranges,Melbourne - North West,695000,-7.58,15,4.33,5.84,25.31,8.88172043,-37.26432646,144.723453
Macedon Ranges,Melbourne - North West,1350000,-7.58,15,3.36,8.02,26.95,8.88172043,-37.42363867,144.5641173
Macedon Ranges,Melbourne - North West,790000,-7.58,15,3.84,5.45,20.93,8.88172043,-37.39345331,144.78504
Macedon Ranges,Melbourne - North West,1350000,-7.58,15,3.36,7.13,23.96,8.88172043,-37.3899476,144.585638
Macedon Ranges,Melbourne - North West,1000000,-7.58,15,3.47,6.85,23.75,8.88172043,-37.45009904,144.6085645
Macedon Ranges,Melbourne - North West,990000,-7.58,15,3.07,7.19,22.03,8.88172043,-37.44666811,144.6790211
Macedon Ranges,Melbourne - North West,789435,-7.58,15,3.47,6.13,21.26,8.88172043,-37.35512521,144.7258286
Macedon Ranges,Melbourne - North West,790000,-7.58,15,3.84,4.79,18.41,8.88172043,-37.32988215,144.8255989
Boroondara,Melbourne - Inner East,2000000,-8.28,10,3.45,7.11,24.51,5.25198939,-37.86703572,145.0795009
Boroondara,Melbourne - Inner East,825000,-8.28,10,3.9,6.59,25.69,5.25198939,-37.80993547,145.0872929
Boroondara,Melbourne - Inner East,1500000,-8.28,10,3.47,5.96,20.65,5.25198939,-37.83558029,145.0745268
Boroondara,Melbourne - Inner East,1000000,-8.28,10,3.25,5.65,18.37,5.25198939,-37.82438814,145.0771619
Boroondara,Melbourne - Inner East,800000,-8.28,10,3.58,6.32,22.62,5.25198939,-37.81139738,145.0661218
Boroondara,Melbourne - Inner East,585000,-8.28,10,4.7,4.36,20.5,5.25198939,-37.82851171,145.0342996
Boroondara,Melbourne - Inner East,600000,-8.28,10,5.04,4.09,20.64,5.25198939,-37.83206282,145.04981
Boroondara,Melbourne - Inner East,1250000,-8.28,10,4.8,4.23,20.32,5.25198939,-37.80147323,145.0411482
Boroondara,Melbourne - Inner East,1580000,-8.28,10,3.99,4.77,19.02,5.25198939,-37.79065201,145.0525426
Snowy Mountains,Capital Region,754600,-8.52,9,4.32,7.27,31.39,10.76923077,-36.37924762,148.8365881
Snowy Mountains,Capital Region,35000,-8.52,9,2.6,8.29,21.54,10.76923077,-36.24754336,149.1228086
Snowy Mountains,Capital Region,754600,-8.52,9,4.32,4.5,19.44,10.76923077,-36.41030936,148.666126
Snowy Mountains,Capital Region,787050,-8.52,9,4.24,5.33,22.6,10.76923077,-36.43890736,148.6085603
Brighton,Hobart,429000,-8.55,4,5.51,7.15,39.42,8.771929825,-42.72868161,147.2329229
Brighton,Hobart,585000,-8.55,4,4.64,5.96,27.67,8.771929825,-42.69710218,147.2383208
Brighton,Hobart,399000,-8.55,4,5.91,3.52,20.83,8.771929825,-42.72273097,147.1456865
Brighton,Hobart,399000,-8.55,4,5.91,7.63,53.33,8.771929825,-42.74456562,147.265273
Brighton,Hobart,399000,-8.55,4,5.91,6.22,43.48,8.771929825,-42.75085026,147.2652223
Brighton,Hobart,595000,-8.55,4,4.6,3.89,17.89,8.771929825,-42.7252212,147.2838484
Brighton,Hobart,695000,-8.55,4,4.15,6.23,25.85,8.771929825,-42.7584857,147.2918648
Brighton,Hobart,715000,-8.55,4,4.3,6.05,25.98,8.771929825,-42.79994778,147.2994793
Brighton,Hobart,595000,-8.55,4,4.6,4.26,19.59,8.771929825,-42.67115619,147.2783488
Brighton,Hobart,595000,-8.55,4,4.6,5.06,23.25,8.771929825,-42.6801751,147.3322956
Southern Highlands,Southern Highlands and Shoalhaven,920000,-8.58,6,3.69,6,22.15,9.670570313,-34.41058769,150.532416
Southern Highlands,Southern Highlands and Shoalhaven,1435500,-8.58,6,3.38,8.67,29.32,9.670570313,-34.59086726,150.4749801
Southern Highlands,Southern Highlands and Shoalhaven,1179815,-8.58,6,3.93,8.02,31.51,9.670570313,-34.42430669,150.4948859
Southern Highlands,Southern Highlands and Shoalhaven,1179815,-8.58,6,3.93,7.24,28.43,9.670570313,-34.43996026,150.4824505
Southern Highlands,Southern Highlands and Shoalhaven,920000,-8.58,6,3.69,6.4,23.63,9.670570313,-34.30172251,150.5149962
Southern Highlands,Southern Highlands and Shoalhaven,1095000,-8.58,6,3.84,6.81,26.18,9.670570313,-34.47271983,150.3470857
Southern Highlands,Southern Highlands and Shoalhaven,1650000,-8.58,6,3,14.3,50.81,9.670570313,-34.48427813,150.4197442
Southern Highlands,Southern Highlands and Shoalhaven,1179815,-8.58,6,3.93,7.58,29.8,9.670570313,-34.42972662,150.4848291
Southern Highlands,Southern Highlands and Shoalhaven,1250000,-8.58,6,3.24,13.55,43.92,9.670570313,-34.67122577,150.2901468
Southern Highlands,Southern Highlands and Shoalhaven,2500000,-8.58,6,2.66,16.04,50.46,9.670570313,-34.51161961,150.4134165
Southern Highlands,Southern Highlands and Shoalhaven,1435500,-8.58,6,3.38,9.97,33.69,9.670570313,-34.58291687,150.5160194
Southern Highlands,Southern Highlands and Shoalhaven,1295000,-8.58,6,3.29,8.67,28.52,9.670570313,-34.49077739,150.126437
Southern Highlands,Southern Highlands and Shoalhaven,1135000,-8.58,6,4.12,7.11,29.32,9.670570313,-34.37229421,150.4444568
Southern Highlands,Southern Highlands and Shoalhaven,2500000,-8.58,6,2.03,18.48,37.56,9.670570313,-34.61563416,150.2817388
Southern Highlands,Southern Highlands and Shoalhaven,1435500,-8.58,6,3.38,8.67,29.32,9.670570313,-34.64986084,150.4461952
Southern Highlands,Southern Highlands and Shoalhaven,1435500,-8.58,6,3.38,9.05,30.59,9.670570313,-34.53286585,150.4732093
Southern Highlands,Southern Highlands and Shoalhaven,1295000,-8.58,6,3.29,6.36,20.91,9.670570313,-34.3220168,150.3103764
Southern Highlands,Southern Highlands and Shoalhaven,910000,-8.58,6,4.46,5.82,25.93,9.670570313,-34.34394661,150.4797054
Southern Highlands,Southern Highlands and Shoalhaven,1295000,-8.58,6,3.29,8.56,33.3,9.670570313,-34.43314898,150.2151055
Southern Highlands,Southern Highlands and Shoalhaven,1435500,-8.58,6,3.38,7.36,24.89,9.670570313,-34.54461811,150.5310238
Southern Highlands,Southern Highlands and Shoalhaven,1295000,-8.58,6,3.29,9.21,30.28,9.670570313,-34.49227799,150.2777973
Southern Highlands,Southern Highlands and Shoalhaven,1160872,-8.58,6,3.78,10.21,38.57,9.670570313,-34.46676621,150.4800145
Southern Highlands,Southern Highlands and Shoalhaven,1050000,-8.58,6,3.69,9.87,36.38,9.670570313,-34.54849655,150.3984109
Southern Highlands,Southern Highlands and Shoalhaven,1095000,-8.58,6,3.84,8.91,34.21,9.670570313,-34.50627945,150.3327689
Southern Highlands,Southern Highlands and Shoalhaven,1295000,-8.58,6,3.29,16.02,62.33,9.670570313,-34.66047485,150.2116752
Southern Highlands,Southern Highlands and Shoalhaven,1179815,-8.58,6,3.93,6.16,24.19,9.670570313,-34.44966908,150.4733963
Southern Highlands,Southern Highlands and Shoalhaven,1100000,-8.58,6,3.07,10.3,31.66,9.670570313,-34.62719554,150.5931195
Southern Highlands,Southern Highlands and Shoalhaven,1295000,-8.58,6,3.29,8.45,27.79,9.670570313,-34.58036678,150.2821275
Southern Highlands,Southern Highlands and Shoalhaven,1179815,-8.58,6,3.93,10.79,42.38,9.670570313,-34.43941791,150.428719
Southern Highlands,Southern Highlands and Shoalhaven,1295000,-8.58,6,3.29,9.03,35.11,9.670570313,-34.61199609,150.3693369
Southern Highlands,Southern Highlands and Shoalhaven,1435500,-8.58,6,3.38,9.29,37.14,9.670570313,-34.64139773,150.5316531
Southern Highlands,Southern Highlands and Shoalhaven,1179815,-8.58,6,3.93,7.41,29.13,9.670570313,-34.43208846,150.4705252
Southern Highlands,Southern Highlands and Shoalhaven,1295000,-8.58,6,3.29,11.34,37.29,9.670570313,-34.70318559,150.166041
Southern Highlands,Southern Highlands and Shoalhaven,1295000,-8.58,6,3.29,7.41,24.37,9.670570313,-34.40823373,150.3990167
Southern Highlands,Southern Highlands and Shoalhaven,0,-8.58,6,0,0,0,9.670570313,-34.34503409,150.5639851
North Sydney - Mosman,Sydney - North Sydney and Hornsby,2875000,-8.59,0,2.59,14.79,45.3,8.333333333,-33.82278319,151.2142707
North Sydney - Mosman,Sydney - North Sydney and Hornsby,3564250,-8.59,0,2.39,21.29,60.26,8.333333333,-33.82694598,151.2243117
North Sydney - Mosman,Sydney - North Sydney and Hornsby,3500000,-8.59,0,2.28,17.61,47.44,8.333333333,-33.84250225,151.2284513
North Sydney - Mosman,Sydney - North Sydney and Hornsby,2662550,-8.59,0,2.05,17.33,35.59,8.333333333,-33.82555974,151.2029413
North Sydney - Mosman,Sydney - North Sydney and Hornsby,3350000,-8.59,0,2.1,23.14,57.34,8.333333333,-33.84746253,151.2161075
North Sydney - Mosman,Sydney - North Sydney and Hornsby,3350000,-8.59,0,2.1,17.21,42.66,8.333333333,-33.84209295,151.2224785
North Sydney - Mosman,Sydney - North Sydney and Hornsby,3004750,-8.59,0,2.33,19.82,54.64,8.333333333,-33.84380087,151.207177
North Sydney - Mosman,Sydney - North Sydney and Hornsby,3004750,-8.59,0,2.33,18.37,50.62,8.333333333,-33.84551329,151.2028109
North Sydney - Mosman,Sydney - North Sydney and Hornsby,5725000,-8.59,0,2.42,24.18,69.16,8.333333333,-33.82845521,151.247647
North Sydney - Mosman,Sydney - North Sydney and Hornsby,2983500,-8.59,0,3,14.98,45,8.333333333,-33.83479628,151.2175152
North Sydney - Mosman,Sydney - North Sydney and Hornsby,3115750,-8.59,0,2.33,19.61,45.71,8.333333333,-33.83674149,151.2074496
North Sydney - Mosman,Sydney - North Sydney and Hornsby,2856000,-8.59,0,2.19,16.04,41.52,8.333333333,-33.84054584,151.1971507
North Sydney - Mosman,Sydney - North Sydney and Hornsby,2856000,-8.59,0,2.19,17.56,45.47,8.333333333,-33.83314131,151.1968214
Huon - Bruny Island,South East,695000,-8.7,0,3.78,14.01,62.66,10.6557377,-43.22950025,147.1079461
Huon - Bruny Island,South East,850000,-8.7,0,3.39,11.45,38.85,10.6557377,-43.34770431,147.3129173
Huon - Bruny Island,South East,850000,-8.7,0,3.39,15.67,53.21,10.6557377,-43.31005393,147.2619462
Huon - Bruny Island,South East,850000,-8.7,0,3.39,9.86,39.6,10.6557377,-43.18574073,147.224489
Huon - Bruny Island,South East,595000,-8.7,0,4.62,6.59,30.47,10.6557377,-43.10835442,146.930578
Huon - Bruny Island,South East,725000,-8.7,0,3.73,6.71,24.98,10.6557377,-42.93886179,147.0590535
Huon - Bruny Island,South East,695000,-8.7,0,3.78,8.05,30.45,10.6557377,-43.11027083,147.0397199
Huon - Bruny Island,South East,685000,-8.7,0,3.76,10.49,39.4,10.6557377,-43.13388582,147.0866526
Huon - Bruny Island,South East,695000,-8.7,0,3.78,11.05,41.8,10.6557377,-43.20893281,147.1376996
Huon - Bruny Island,South East,545000,-8.7,0,4.68,8.45,39.56,10.6557377,-43.29695807,147.0201535
Huon - Bruny Island,South East,695000,-8.7,0,3.78,13.23,59.19,10.6557377,-43.24597711,147.1070793
Huon - Bruny Island,South East,725000,-8.7,0,3.73,9.04,33.69,10.6557377,-43.08107402,146.9788704
Huon - Bruny Island,South East,695000,-8.7,0,3.78,10.36,39.18,10.6557377,-43.22631242,147.1779008
Huon - Bruny Island,South East,695000,-8.7,0,3.78,10.21,45.67,10.6557377,-43.17882903,147.1418781
Huon - Bruny Island,South East,550000,-8.7,0,4.68,7.37,34.5,10.6557377,-43.15438071,146.8596923
Huon - Bruny Island,South East,695000,-8.7,0,3.78,7.26,32.48,10.6557377,-43.13854076,147.0195295
Huon - Bruny Island,South East,725000,-8.7,0,3.73,7.54,33.2,10.6557377,-43.04243212,146.9273869
Huon - Bruny Island,South East,850000,-8.7,0,3.39,10.16,34.5,10.6557377,-43.26409379,147.2057756
Huon - Bruny Island,South East,725000,-8.7,0,3.73,6.71,24.98,10.6557377,-42.98289956,147.0963155
Huon - Bruny Island,South East,665000,-8.7,0,4.12,7.9,32.53,10.6557377,-43.03033604,147.0716972
Huon - Bruny Island,South East,725000,-8.7,0,3.73,7.86,29.29,10.6557377,-42.97437687,146.924212
Huon - Bruny Island,South East,795000,-8.7,0,3.76,6.98,26.26,10.6557377,-43.03213856,147.1613883
Huon - Bruny Island,South East,850000,-8.7,0,3.39,8.29,28.15,10.6557377,-43.12739303,147.2224342
Huon - Bruny Island,South East,795000,-8.7,0,3.76,5.95,22.38,10.6557377,-42.96707672,147.1521646
Huon - Bruny Island,South East,725000,-8.7,0,3.73,5.6,24.69,10.6557377,-42.96524876,147.0328082
Huon - Bruny Island,South East,850000,-8.7,0,3.39,14.33,48.65,10.6557377,-43.36526222,147.2377966
Huon - Bruny Island,South East,695000,-8.7,0,3.78,8.89,33.6,10.6557377,-43.19897659,147.0527981
Huon - Bruny Island,South East,850000,-8.7,0,3.39,8.63,29.29,10.6557377,-43.22876145,147.2290174
Huon - Bruny Island,South East,725000,-8.7,0,3.73,6.2,23.09,10.6557377,-42.94006374,147.1254456
Huon - Bruny Island,South East,695000,-8.7,0,3.78,8.14,30.8,10.6557377,-43.13344658,147.1588471
Huon - Bruny Island,South East,850000,-8.7,0,3.39,8.92,30.29,10.6557377,-43.15871333,147.3470058
Huon - Bruny Island,South East,850000,-8.7,0,3.39,7.73,26.24,10.6557377,-43.11938629,147.193578
Huon - Bruny Island,South East,725000,-8.7,0,3.73,7.67,33.78,10.6557377,-43.05065867,147.1203382
Huon - Bruny Island,South East,695000,-8.7,0,3.78,10.02,37.9,10.6557377,-43.18578285,147.0091376
Huon - Bruny Island,South East,595000,-8.7,0,4.62,6.99,32.3,10.6557377,-43.15612897,146.9472806
Huon - Bruny Island,South East,650000,-8.7,0,4.13,6.14,25.34,10.6557377,-42.99673648,147.0167708
Huon - Bruny Island,South East,595000,-8.7,0,4.62,10.65,49.22,10.6557377,-43.41380425,146.9867571
Huon - Bruny Island,South East,595000,-8.7,0,4.62,6.73,31.11,10.6557377,-43.36202897,146.9519691
Huon - Bruny Island,South East,595000,-8.7,0,4.62,6.21,28.69,10.6557377,-43.22659268,146.9817363
Huon - Bruny Island,South East,695000,-8.7,0,3.78,11.57,43.74,10.6557377,-43.27545214,147.1599636
Huon - Bruny Island,South East,595000,-8.7,0,4.62,6.61,30.55,10.6557377,-43.20945819,146.972767
Huon - Bruny Island,South East,695000,-8.7,0,3.78,8.95,40.03,10.6557377,-43.16791617,147.0177282
Huon - Bruny Island,South East,850000,-8.7,0,3.39,7.55,25.64,10.6557377,-43.16025282,147.215016
Biloela,Central Queensland,230000,-8.89,8,10.4,1.75,18.2,-3.387096774,-24.53023083,150.1285353
Biloela,Central Queensland,230000,-8.89,8,10.4,2.28,23.69,-3.387096774,-24.28799556,149.9315813
Biloela,Central Queensland,345000,-8.89,8,10.9,1.81,23.35,-3.387096774,-24.3900544,150.5176171
Biloela,Central Queensland,230000,-8.89,8,10.4,2.08,25.61,-3.387096774,-24.09400969,150.3131668
Biloela,Central Queensland,230000,-8.89,8,10.4,2,24.62,-3.387096774,-25.14687531,150.0030434
Biloela,Central Queensland,230000,-8.89,8,10.4,2.11,21.94,-3.387096774,-24.21900561,150.4336524
Biloela,Central Queensland,230000,-8.89,8,10.4,1.49,15.47,-3.387096774,-24.69350913,150.0220911
Biloela,Central Queensland,230000,-8.89,8,10.4,1.59,16.51,-3.387096774,-24.5939935,150.7360535
Biloela,Central Queensland,230000,-8.89,8,10.4,1.83,22.46,-3.387096774,-24.90457871,150.0935839
Biloela,Central Queensland,220000,-8.89,8,10.4,1.82,22.38,-3.387096774,-24.4882111,149.9418538
Biloela,Central Queensland,230000,-8.89,8,10.4,2.11,25.96,-3.387096774,-24.33704425,150.3583387
Biloela,Central Queensland,230000,-8.89,8,10.4,1.55,16.11,-3.387096774,-24.52487874,150.4093741
Biloela,Central Queensland,230000,-8.89,8,10.4,2.46,25.57,-3.387096774,-25.6773386,149.8899768
Biloela,Central Queensland,230000,-8.89,8,10.4,2.02,21,-3.387096774,-24.58207086,150.5520279
Biloela,Central Queensland,230000,-8.89,8,10.4,2.63,32.31,-3.387096774,-24.94591148,150.0773723
Biloela,Central Queensland,230000,-8.89,8,10.4,1.67,17.4,-3.387096774,-24.42381572,150.8152017
Biloela,Central Queensland,230000,-8.89,8,10.4,4.33,44.98,-3.387096774,-23.9371402,150.1449506
Stonnington - West,Melbourne - Inner,2200000,-9.09,8,2.74,12.67,41.04,2.45210084,-37.85760423,145.0196715
Glenelg - Southern Grampians,Warrnambool and South West,279000,-9.09,10,5.78,3.52,20.34,8.576598311,-37.74524667,142.0212792
Glenelg - Southern Grampians,Warrnambool and South West,309000,-9.09,10,6.41,4.26,27.3,8.576598311,-38.36318605,141.6056027
Stonnington - West,Melbourne - Inner,1550000,-9.09,8,3.39,10.01,40.08,2.45210084,-37.85291488,145.0064086
Stonnington - West,Melbourne - Inner,4200000,-9.09,8,2.47,18.62,54.28,2.45210084,-37.84100302,145.0180709
Maryborough - Pyrenees,Ballarat,518000,-9.89,6,5.06,5.35,27.06,8.636363636,-37.02280716,143.6761439
Maryborough - Pyrenees,Ballarat,490000,-9.89,6,4.44,6.35,28.19,8.636363636,-37.20048729,143.4055682
Maryborough - Pyrenees,Ballarat,490000,-9.89,6,4.44,7.22,32.07,8.636363636,-37.06905384,143.479821
Maryborough - Pyrenees,Ballarat,518000,-9.89,6,5.06,8.2,41.48,8.636363636,-36.76879939,143.5565581
